line_id,timestamp,node,alert_tag,is_cause,is_hardcase,level,position_ratio,template_id,message
1060351,1131685248,cn200,-,False,False,INFO,0.00502,19,Accepted publickey for root from ::ffff:10.100.16.250 port 36590 ssh2
1074489,1131685609,tbird-admin1,-,False,False,INFO,0.005087,61,file-max limit 65536 reached
1083351,1131685767,bn257,CPU,True,True,INFO,0.005129,1,Losing some ticks... checking if CPU frequency changed.
1088627,1131685835,an68,-,False,False,ERROR,0.005154,60,haldaemon shutdown failed
1102765,1131686040,an83,-,False,False,INFO,0.005221,59,session opened for user root by (uid=0)
1116903,1131686421,tbird-admin1,-,False,False,INFO,0.005288,61,file-max limit 65536 reached
1131041,1131687047,tbird-sm1,-,False,False,ERROR,0.005355,63,"[ib_sm_discovery.c:1103]: Failed discover node test, node 5ad0000027df0, port_num= 5, error code 1"
1145179,1131687361,tbird-admin1,-,False,False,INFO,0.005422,61,file-max limit 65536 reached
1159317,1131687472,dn927,-,False,False,INFO,0.005489,59,session opened for user root by (uid=0)
1173455,1131687622,tbird-admin1,-,False,False,INFO,0.005556,61,file-max limit 65536 reached
1187593,1131687936,dn859,-,False,False,INFO,0.005623,59,session opened for user #47# by (uid=0)
1201731,1131688787,an511,-,False,False,INFO,0.00569,19,Accepted publickey for root from ::ffff:10.100.2.250 port 50412 ssh2
1215869,1131688973,cn820,-,False,False,INFO,0.005757,59,session opened for user root by (uid=0)
1230007,1131689539,tbird-admin1,-,False,False,INFO,0.005824,61,file-max limit 65536 reached
1244145,1131690208,tbird-admin1,-,False,False,INFO,0.00589,61,file-max limit 65536 reached
1258283,1131690747,bn542,-,False,False,INFO,0.005957,19,Accepted publickey for root from ::ffff:10.100.12.250 port 53408 ssh2
1272421,1131691205,bn441,-,False,False,INFO,0.006024,19,Accepted publickey for root from ::ffff:10.100.10.250 port 60789 ssh2
1286559,1131692005,an30,-,False,False,INFO,0.006091,59,session opened for user root by (uid=0)
1300697,1131692360,bn69,-,False,False,ERROR,0.006158,64,crond shutdown failed
1314835,1131692482,bn138,-,False,False,INFO,0.006225,19,Accepted publickey for root from ::ffff:10.100.8.250 port 55516 ssh2
1328973,1131692840,an68,-,False,False,INFO,0.006292,19,Accepted publickey for #47# from ::ffff:10.100.8.251 port 44561 ssh2
1343111,1131693390,tbird-admin1,-,False,False,INFO,0.006359,61,file-max limit 65536 reached
1357249,1131694346,#1#,-,False,False,INFO,0.006426,65,pam_timestamp: updated timestamp file `/var/run/sudo/root/console'
1371387,1131694657,dn76,-,False,False,ERROR,0.006493,62,gmond shutdown failed
1385525,1131694834,cn818,-,False,False,INFO,0.00656,19,Accepted publickey for root from ::ffff:10.100.22.250 port 51769 ssh2
1399663,1131695146,bn721,-,False,False,INFO,0.006627,59,session opened for user #47# by (uid=0)
1413801,1131695662,tbird-admin1,-,False,False,INFO,0.006694,61,file-max limit 65536 reached
1427939,1131696360,tbird-admin1,-,False,False,INFO,0.006761,61,file-max limit 65536 reached
1442077,1131697050,tbird-admin1,-,False,False,INFO,0.006828,61,file-max limit 65536 reached
1456215,1131703622,tbird-admin1,-,False,False,INFO,0.006895,13,data_thread() got not answer from any [Thunderbird_D5] datasource
1470353,1131712323,tbird-sm1,-,False,False,INFO,0.006961,17,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************
1484491,1131721079,tbird-admin1,-,False,False,INFO,0.007028,13,data_thread() got not answer from any [Thunderbird_C8] datasource
1498629,1131728441,en331,-,False,False,INFO,0.007095,19,Accepted publickey for root from ::ffff:10.100.34.250 port 41591 ssh2
1512767,1131732136,an834,-,False,False,INFO,0.007162,66,session closed for user #47#
1526905,1131734566,dn855,-,False,False,INFO,0.007229,19,Accepted publickey for root from ::ffff:10.100.30.250 port 41026 ssh2
1532712,1131734646,an664,CPU,True,True,INFO,0.007257,1,Losing some ticks... checking if CPU frequency changed.
1541043,1131736873,bn575,-,False,False,INFO,0.007296,42,Probing IDE interface ide1...
1555181,1131741060,an664,-,False,False,ERROR,0.007363,67,"[KERNEL_IB][ib_mad_dispatch][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/ts_api_ng/mad/obj_host_amd64_custom1_rhel4/ts_ib_mad/mad_filter.c:292]mad_process failed (0) for InfiniHost0 port 1 QPN 0 (class 0x81, aid 0x0011)"
1568636,1131745239,cn1023,CPU,True,True,INFO,0.007427,1,Losing some ticks... checking if CPU frequency changed.
1569321,1131745462,tbird-admin1,-,False,False,INFO,0.00743,13,data_thread() got not answer from any [Thunderbird_B3] datasource
1583457,1131746499,en157,-,False,False,INFO,0.007497,68,pan_common: init complete
1597595,1131746568,dn872,-,False,False,INFO,0.007564,69,"panfs: no version for ""struct_module"" found: kernel tainted."
1611733,1131746682,dn1002,-,False,False,INFO,0.007631,70,dcevt32d shutdown succeeded
1625871,1131746755,dn688,-,False,False,INFO,0.007698,71,"accepted smux peer: oid SNMPv2-SMI::enterprises.674.10892.1, password , descr Systems Management SNMP MIB Plug-in Manager"
1640009,1131746899,dn102,-,False,False,INFO,0.007765,72,[smux_accept] accepted fd 13 from 127.0.0.1:32799
1654147,1131746996,cn613,-,False,False,INFO,0.007832,55,dcevt32d startup succeeded
1668285,1131747057,cn292,-,False,False,INFO,0.007899,73,Server Administrator: Instrumentation Service EventID: 1000 Server Administrator starting
1682423,1131747187,bn995,-,False,False,ERROR,0.007966,60,haldaemon shutdown failed
1696561,1131747302,bn710,-,False,False,INFO,0.008032,70,dcsnmp32d shutdown succeeded
1710699,1131747410,an717,-,False,False,INFO,0.008099,73,Server Administrator: Instrumentation Service EventID: 1000 Server Administrator starting
1724837,1131747569,an77,-,False,False,INFO,0.008166,74,dcdbas device driver loaded
1738975,1131748055,dn895,-,False,False,INFO,0.008233,59,session opened for user root by (uid=0)
1753113,1131748109,en402,-,False,False,INFO,0.0083,75,dcdbas: BIOS Update phys addr: 600000
1767251,1131748363,dn358,-,False,False,INFO,0.008367,76,fs_client_cap: starting to scrub the caps
1781389,1131748549,dn392,-,False,False,INFO,0.008434,77,peer disconnected: SNMPv2-SMI::enterprises.674.10892.1
1795527,1131748714,cn822,-,False,False,INFO,0.008501,73,Server Administrator: Instrumentation Service EventID: 1000 Server Administrator starting
1809665,1131748959,cn835,-,False,False,INFO,0.008568,78,Server Administrator: Instrumentation Service EventID: 1052 Temperature sensor returned to a normal value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: Unknown Temperature sensor value (in Degrees Celsius): 13.0
1823803,1131749491,en123,-,False,False,INFO,0.008635,19,Accepted publickey for root from ::ffff:10.100.32.123 port 32779 ssh2
1837941,1131750761,tbird-admin1,-,False,False,INFO,0.008702,13,data_thread() got not answer from any [Thunderbird_B8] datasource
1852079,1131751202,dn517,-,False,False,INFO,0.008769,55,omsad32 startup succeeded
1866217,1131752211,an596,-,False,False,INFO,0.008836,19,Accepted publickey for root from ::ffff:10.100.4.250 port 48635 ssh2
1880355,1131753186,dn646,-,False,False,INFO,0.008903,59,session opened for user root by (uid=0)
1894493,1131753635,cn173,-,False,False,INFO,0.00897,55,omsad32 startup succeeded
1908631,1131753939,en253,-,False,False,INFO,0.009037,55,dcevt32d startup succeeded
1922769,1131754084,dn985,-,False,False,INFO,0.009103,59,session opened for user root by (uid=0)
1936907,1131755483,an14,-,False,False,INFO,0.00917,79,Server Administrator: Instrumentation Service EventID: 1053 Temperature sensor detected a warning value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: OK (Normal) Temperature sensor value (in Degrees Celsius): 10.0
1951045,1131755982,bn387,-,False,False,INFO,0.009237,74,dcdbas device driver loaded
1965183,1131757143,cn432,-,False,False,INFO,0.009304,19,Accepted publickey for root from ::ffff:10.100.248.9 port 39599 ssh2
1979321,1131757508,cn619,-,False,False,INFO,0.009371,75,dcdbas: BIOS Update phys addr: 1a7600000
1993459,1131757868,en71,-,False,False,INFO,0.009438,59,session opened for user root by (uid=0)
2007597,1131758250,an643,-,False,False,INFO,0.009505,55,dcsnmp32d startup succeeded
2021735,1131759911,en379,-,False,False,INFO,0.009572,80,"Device: /dev/sda, Temperature changed 2 Celsius to 30 Celsius since last report"
2034496,1131763980,an713,CPU,True,True,INFO,0.009632,1,Losing some ticks... checking if CPU frequency changed.
2034900,1131764118,bn897,CPU,True,True,INFO,0.009634,1,Losing some ticks... checking if CPU frequency changed.
2035873,1131764410,tbird-admin1,-,False,False,INFO,0.009639,13,data_thread() got not answer from any [Thunderbird_B7] datasource
2050011,1131768287,dn747,-,False,False,INFO,0.009706,14,"synchronized to 10.100.24.250, stratum 3"
2064149,1131771589,tbird-admin1,-,False,False,INFO,0.009773,13,data_thread() got not answer from any [Thunderbird_D2] datasource
2078287,1131774790,aadmin3,-,False,False,INFO,0.00984,81,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases
2092425,1131777648,an214,-,False,False,INFO,0.009907,79,Server Administrator: Instrumentation Service EventID: 1053 Temperature sensor detected a warning value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: OK (Normal) Temperature sensor value (in Degrees Celsius): 10.0
2106563,1131781074,tbird-sm1,-,False,False,INFO,0.009974,82,[ib_sm_sweep.c:411]: IB node 0x0005AD0000027277 port 5 is INIT state
2120701,1131784242,bn325,-,False,False,INFO,0.010041,83,Got trap from peer on fd 13
2134839,1131787516,bn199,-,False,False,INFO,0.010108,84,Server Administrator: Instrumentation Service EventID: 1052 Temperature sensor returned to a normal value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: Non-Critical (Warning) Temperature sensor value (in Degrees Celsius): 11.0
2148977,1131790871,tbird-admin1,-,False,False,INFO,0.010174,13,data_thread() got not answer from any [Thunderbird_A7] datasource
2163115,1131794377,tbird-admin1,-,False,False,INFO,0.010241,13,data_thread() got not answer from any [Thunderbird_B7] datasource
2177253,1131798098,tbird-admin1,-,False,False,INFO,0.010308,13,data_thread() got not answer from any [Thunderbird_A7] datasource
2183114,1131799121,en190,CPU,True,True,INFO,0.010336,1,Losing some ticks... checking if CPU frequency changed.
2191391,1131800685,en190,-,False,False,ERROR,0.010375,67,"[KERNEL_IB][ib_mad_dispatch][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/ts_api_ng/mad/obj_host_amd64_custom1_rhel4/ts_ib_mad/mad_filter.c:292]mad_process failed (0) for InfiniHost0 port 1 QPN 0 (class 0x81, aid 0x0011)"
2205529,1131803265,bn36,-,False,False,INFO,0.010442,83,Got trap from peer on fd 13
2219667,1131805625,en190,-,False,False,INFO,0.010509,85,THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[1597]: XHH_hob_process_local_mad: Device in FATAL state
2233805,1131808060,en190,-,False,False,INFO,0.010576,85,THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[1597]: XHH_hob_process_local_mad: Device in FATAL state
2247943,1131810382,bn263,-,False,False,INFO,0.010643,84,Server Administrator: Instrumentation Service EventID: 1052 Temperature sensor returned to a normal value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: Non-Critical (Warning) Temperature sensor value (in Degrees Celsius): 11.0
2262081,1131812471,bn132,-,False,False,INFO,0.01071,83,Got trap from peer on fd 13
2276219,1131815231,tbird-sm1,-,False,False,INFO,0.010777,86,[ib_sm_sweep.c:1264]: Rediscover the subnet
2290357,1131818533,en190,-,False,False,INFO,0.010844,85,THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[1597]: XHH_hob_process_local_mad: Device in FATAL state
2304495,1131821921,bn4,-,False,False,INFO,0.010911,83,Got trap from peer on fd 13
2318633,1131823484,dn37,-,False,False,INFO,0.010978,19,Accepted publickey for root from ::ffff:10.100.24.250 port 57991 ssh2
2332771,1131829290,bn147,-,False,False,INFO,0.011045,83,Got trap from peer on fd 13
2346909,1131835302,tbird-sm1,-,False,False,INFO,0.011112,86,[ib_sm_sweep.c:1264]: Rediscover the subnet
2361047,1131842090,tbird-admin1,-,False,False,INFO,0.011179,13,data_thread() got not answer from any [Thunderbird_B2] datasource
2375185,1131848333,bn348,-,False,False,INFO,0.011245,83,Got trap from peer on fd 13
2379684,1131850123,cn572,CPU,True,True,INFO,0.011267,1,Losing some ticks... checking if CPU frequency changed.
2389323,1131854192,tbird-admin1,-,False,False,INFO,0.011312,13,data_thread() got not answer from any [Thunderbird_D1] datasource
2403461,1131859345,bn102,-,False,False,INFO,0.011379,84,Server Administrator: Instrumentation Service EventID: 1052 Temperature sensor returned to a normal value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: Non-Critical (Warning) Temperature sensor value (in Degrees Celsius): 11.0
2417599,1131863732,tbird-admin1,-,False,False,INFO,0.011446,13,data_thread() got not answer from any [Thunderbird_B3] datasource
2431737,1131867540,an42,-,False,False,INFO,0.011513,83,Got trap from peer on fd 13
2445875,1131871044,tbird-sm1,-,False,False,INFO,0.01158,87,[ib_sm_sweep.c:1455]: No topology change
2460013,1131874257,an531,-,False,False,INFO,0.011647,84,Server Administrator: Instrumentation Service EventID: 1052 Temperature sensor returned to a normal value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: Non-Critical (Warning) Temperature sensor value (in Degrees Celsius): 11.0
2474151,1131877725,bn224,-,False,False,INFO,0.011714,79,Server Administrator: Instrumentation Service EventID: 1053 Temperature sensor detected a warning value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: OK (Normal) Temperature sensor value (in Degrees Celsius): 10.0
2488289,1131881100,tbird-admin1,-,False,False,INFO,0.011781,13,data_thread() got not answer from any [Thunderbird_D1] datasource
2502427,1131884477,an47,-,False,False,INFO,0.011848,83,Got trap from peer on fd 13
2516565,1131888070,bn222,-,False,False,INFO,0.011915,79,Server Administrator: Instrumentation Service EventID: 1053 Temperature sensor detected a warning value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: OK (Normal) Temperature sensor value (in Degrees Celsius): 10.0
2522185,1131889465,an933,CPU,True,True,INFO,0.011941,1,Losing some ticks... checking if CPU frequency changed.
2530703,1131891199,bn575,-,False,False,INFO,0.011982,88,activating NMI Watchdog ... done.
2544841,1131893986,bn221,-,False,False,INFO,0.012049,83,Got trap from peer on fd 13
2558979,1131896759,tbird-sm1,-,False,False,INFO,0.012116,86,[ib_sm_sweep.c:1264]: Rediscover the subnet
2559123,1131896778,an416,CPU,True,True,INFO,0.012116,1,Losing some ticks... checking if CPU frequency changed.
2573117,1131899147,tbird-sm1,-,False,False,ERROR,0.012183,89,[ib_sm_discovery.c:470]: Failed to GetNodeInfo() because of NO RESPONSE
2587255,1131901814,tbird-admin1,-,False,False,INFO,0.01225,13,data_thread() got not answer from any [Thunderbird_A8] datasource
2601395,1131904655,an933,-,False,False,INFO,0.012317,85,THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[1597]: XHH_hob_process_local_mad: Device in FATAL state
2615532,1131907202,dn576,-,False,False,INFO,0.012383,14,"synchronized to 10.100.24.250, stratum 3"
2629671,1131909814,bn154,-,False,False,INFO,0.01245,79,Server Administrator: Instrumentation Service EventID: 1053 Temperature sensor detected a warning value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: OK (Normal) Temperature sensor value (in Degrees Celsius): 10.0
2643807,1131912051,an416,-,False,False,ERROR,0.012517,67,"[KERNEL_IB][ib_mad_dispatch][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/ts_api_ng/mad/obj_host_amd64_custom1_rhel4/ts_ib_mad/mad_filter.c:292]mad_process failed (0) for InfiniHost0 port 1 QPN 0 (class 0x81, aid 0x0011)"
2657946,1131914091,an933,-,False,False,INFO,0.012584,85,THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[1597]: XHH_hob_process_local_mad: Device in FATAL state
2666374,1131915682,dn30,CPU,True,True,INFO,0.012624,1,Losing some ticks... checking if CPU frequency changed.
2672083,1131916589,tbird-admin1,-,False,False,INFO,0.012651,13,data_thread() got not answer from any [Thunderbird_D2] datasource
2686221,1131918807,an416,-,False,False,INFO,0.012718,85,THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[1597]: XHH_hob_process_local_mad: Device in FATAL state
2700359,1131921031,an416,-,False,False,INFO,0.012785,85,THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[1597]: XHH_hob_process_local_mad: Device in FATAL state
2714497,1131923247,an933,-,False,False,INFO,0.012852,85,THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[1597]: XHH_hob_process_local_mad: Device in FATAL state
2728635,1131925370,bn575,-,False,False,INFO,0.012919,90,CPU: Hyper-Threading is disabled
2742773,1131927477,tbird-sm1,-,False,False,ERROR,0.012986,89,[ib_sm_discovery.c:470]: Failed to GetNodeInfo() because of NO RESPONSE
2756911,1131929608,an933,-,False,False,INFO,0.013053,85,THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[1597]: XHH_hob_process_local_mad: Device in FATAL state
2771049,1131931726,an416,-,False,False,INFO,0.01312,85,THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[1597]: XHH_hob_process_local_mad: Device in FATAL state
2785189,1131933743,bn320,-,False,False,INFO,0.013187,84,Server Administrator: Instrumentation Service EventID: 1052 Temperature sensor returned to a normal value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: Non-Critical (Warning) Temperature sensor value (in Degrees Celsius): 11.0
2799327,1131935825,tbird-admin1,-,False,False,INFO,0.013254,13,data_thread() got not answer from any [Thunderbird_C4] datasource
2813463,1131937793,an416,-,False,False,ERROR,0.013321,67,"[KERNEL_IB][ib_mad_dispatch][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/ts_api_ng/mad/obj_host_amd64_custom1_rhel4/ts_ib_mad/mad_filter.c:292]mad_process failed (0) for InfiniHost0 port 1 QPN 0 (class 0x81, aid 0x0011)"
2827601,1131939781,dn30,-,False,False,ERROR,0.013387,67,"[KERNEL_IB][ib_mad_dispatch][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/ts_api_ng/mad/obj_host_amd64_custom1_rhel4/ts_ib_mad/mad_filter.c:292]mad_process failed (0) for InfiniHost0 port 1 QPN 0 (class 0x81, aid 0x0011)"
2841739,1131941691,dn693,-,False,False,INFO,0.013454,14,"synchronized to 10.100.26.250, stratum 3"
2855880,1131943539,dn682,-,False,False,INFO,0.013521,14,"synchronized to 10.100.24.250, stratum 3"
