line_id,timestamp,node,label__alert_tag,is_anomaly,is_hardcase,label__level,position_ratio,template_id,message,matched_burst_node,matched_burst_template_id,matched_burst_bucket5,match_stage,pool_size_at_selection,rank_in_pick
50100391,1137493131,an1011,-,False,False,INFO,0.237204,85,"k0H9Ipqg001102: 0: fl=0x8000, mode=100666: dev=8/6, ino=15, nlink=0, u/gid=0/0, size=514",an1011,2,3791642,1,22,3
50100318,1137493105,an1011,-,False,False,INFO,0.237204,24,Remounting filesystem read-only,an1011,2,3791642,1,22,4
50100228,1137493071,an1011,-,False,False,INFO,0.237203,82,/var/log/maillog: Read-only file system,an1011,2,3791643,1,22,1
50100233,1137493076,an1011,-,False,False,INFO,0.237203,81,__journal_remove_journal_head: freeing b_committed_data,an1011,2,3791643,1,22,2
50100391,1137493131,an1011,-,False,False,INFO,0.237204,85,"k0H9Ipqg001102: 0: fl=0x8000, mode=100666: dev=8/6, ino=15, nlink=0, u/gid=0/0, size=514",an1011,2,3791643,1,22,3
50100227,1137493071,an1011,-,False,False,INFO,0.237203,332,Sending warning via mail to #7#@localhost.localdomain ...,an1011,2,3791643,1,22,4
50967959,1137585781,an1011,-,False,False,INFO,0.241312,14,session closed for user root,an1011,2,3791952,1,14,1
50967964,1137585781,an1011,-,False,False,INFO,0.241312,86,"k0IB31vn001740: 3: fl=0x2, mode=140777: SOCK localhost->[[UNIX: /dev/log]]",an1011,2,3791952,1,14,2
50975894,1137589261,an1011,-,False,False,INFO,0.241349,23,(root) CMD (run-parts /etc/cron.hourly),an1011,2,3791952,1,14,3
50967963,1137585781,an1011,-,False,False,INFO,0.241312,44,"k0IB31vn001740: 2: fl=0x8002, mode=20666: CHR: dev=0/13, ino=1236, nlink=1, u/gid=0/0, size=0",an1011,2,3791952,1,14,4
51109056,1137611697,an1011,-,False,False,INFO,0.24198,40,last message repeated 69 times,an1011,2,3792031,1,13,1
51148944,1137612367,an1011,-,False,False,INFO,0.242169,13,Accepted publickey for root from ::ffff:10.100.0.250 port 35594 ssh2,an1011,2,3792031,1,13,2
51100189,1137611350,an1011,-,False,False,INFO,0.241938,13,Accepted publickey for root from ::ffff:10.100.0.250 port 34555 ssh2,an1011,2,3792031,1,13,3
51045999,1137609415,an1011,-,False,False,INFO,0.241681,26,can't open /var/lib/ntp/drift.TEMP: Read-only file system,an1011,2,3792031,1,13,4
51151785,1137612435,an1011,-,False,False,INFO,0.242182,13,Accepted publickey for root from ::ffff:10.100.0.250 port 36612 ssh2,an1011,2,3792033,1,13,1
51109058,1137611697,an1011,-,False,False,INFO,0.24198,13,Accepted publickey for root from ::ffff:10.100.248.25 port 45109 ssh2,an1011,2,3792033,1,13,2
51148943,1137612367,an1011,-,False,False,INFO,0.242169,18,session opened for user root by (uid=0),an1011,2,3792033,1,13,3
51050285,1137610097,an1011,-,False,False,INFO,0.241701,18,session opened for user root by (uid=0),an1011,2,3792033,1,13,4
51109057,1137611697,an1011,-,False,False,INFO,0.24198,18,session opened for user root by (uid=0),an1011,2,3792035,1,13,1
51050285,1137610097,an1011,-,False,False,INFO,0.241701,18,session opened for user root by (uid=0),an1011,2,3792035,1,13,2
51148943,1137612367,an1011,-,False,False,INFO,0.242169,18,session opened for user root by (uid=0),an1011,2,3792035,1,13,3
51100189,1137611350,an1011,-,False,False,INFO,0.241938,13,Accepted publickey for root from ::ffff:10.100.0.250 port 34555 ssh2,an1011,2,3792035,1,13,4
51151784,1137612435,an1011,-,False,False,INFO,0.242182,18,session opened for user root by (uid=0),an1011,2,3792037,1,13,1
51148944,1137612367,an1011,-,False,False,INFO,0.242169,13,Accepted publickey for root from ::ffff:10.100.0.250 port 35594 ssh2,an1011,2,3792037,1,13,2
51109056,1137611697,an1011,-,False,False,INFO,0.24198,40,last message repeated 69 times,an1011,2,3792037,1,13,3
51151785,1137612435,an1011,-,False,False,INFO,0.242182,13,Accepted publickey for root from ::ffff:10.100.0.250 port 36612 ssh2,an1011,2,3792037,1,13,4
51364047,1137672182,an1011,-,False,False,INFO,0.243187,56,"k0JB32oj002368: SYSERR(root): collect: Cannot write ./dfk0JB32oj002368 (bfcommit, uid=51, gid=51): Read-only file system",an1011,2,3792240,1,4,1
51364048,1137672182,an1011,-,False,False,INFO,0.243187,63,unable to qualify my own domain name (an1011) -- using short name,an1011,2,3792240,1,4,2
51350337,1137670677,an1011,-,False,False,INFO,0.243122,26,can't open /var/lib/ntp/drift.TEMP: Read-only file system,an1011,2,3792240,1,4,3
51387474,1137674280,an1011,-,False,False,INFO,0.243298,26,can't open /var/lib/ntp/drift.TEMP: Read-only file system,an1011,2,3792240,1,4,4
51429055,1137681488,an1011,-,False,False,INFO,0.243495,26,can't open /var/lib/ntp/drift.TEMP: Read-only file system,an1011,2,3792265,1,11,1
51414847,1137679546,an1011,-,False,False,INFO,0.243427,18,session opened for user root by (uid=0),an1011,2,3792265,1,11,2
51414848,1137679546,an1011,-,False,False,INFO,0.243427,13,Accepted publickey for root from ::ffff:10.100.6.250 port 55181 ssh2,an1011,2,3792265,1,11,3
51409881,1137679261,an1011,-,False,False,INFO,0.243404,23,(root) CMD (run-parts /etc/cron.hourly),an1011,2,3792265,1,11,4
51468861,1137688265,an1011,-,False,False,INFO,0.243683,13,Accepted publickey for root from ::ffff:10.100.6.250 port 55453 ssh2,an1011,2,3792295,1,9,1
51451941,1137686461,an1011,-,False,False,INFO,0.243603,18,session opened for user root by (uid=0),an1011,2,3792295,1,9,2
51472726,1137688634,an1011,-,False,False,INFO,0.243701,40,last message repeated 5 times,an1011,2,3792295,1,9,3
51468860,1137688265,an1011,-,False,False,INFO,0.243683,18,session opened for user root by (uid=0),an1011,2,3792295,1,9,4
57111246,1138753704,an1012,-,False,False,INFO,0.270397,12,THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[1597]: XHH_hob_process_local_mad: Device in FATAL state,an1012,1,3795845,1,124,1
57112252,1138753788,an1012,-,False,False,INFO,0.270402,12,THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[1597]: XHH_hob_process_local_mad: Device in FATAL state,an1012,1,3795845,1,124,2
57113061,1138753865,an1012,-,False,False,INFO,0.270406,12,THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[1597]: XHH_hob_process_local_mad: Device in FATAL state,an1012,1,3795845,1,124,3
57110722,1138753662,an1012,-,False,False,INFO,0.270395,12,THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[1597]: XHH_hob_process_local_mad: Device in FATAL state,an1012,1,3795845,1,124,4
201651352,1151360712,an1014,-,False,False,INFO,0.954733,12,THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[1597]: XHH_hob_process_local_mad: Device in FATAL state,an1014,1,3837867,1,1441,1
201673449,1151361919,an1014,-,False,False,INFO,0.954838,12,THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[1597]: XHH_hob_process_local_mad: Device in FATAL state,an1014,1,3837867,1,1441,2
201671858,1151361833,an1014,-,False,False,INFO,0.954831,12,THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[1597]: XHH_hob_process_local_mad: Device in FATAL state,an1014,1,3837867,1,1441,3
201656398,1151360984,an1014,-,False,False,INFO,0.954757,12,THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[1597]: XHH_hob_process_local_mad: Device in FATAL state,an1014,1,3837867,1,1441,4
122080584,1144863917,an102,-,False,False,INFO,0.578,13,Accepted publickey for root from ::ffff:10.100.19.127 port 53699 ssh2,an102,8,3816212,1,11,1
122079520,1144863905,an102,-,False,False,INFO,0.577995,341,"Inappropriate ioctl for device (25) in open_demux, open_demux: connect 10.100.19.127:53177",an102,8,3816212,1,11,2
122064330,1144861929,an102,-,False,False,INFO,0.577923,18,session opened for user root by (uid=0),an102,8,3816212,1,11,3
122064331,1144861929,an102,-,False,False,INFO,0.577923,13,Accepted publickey for root from ::ffff:10.100.2.82 port 56888 ssh2,an102,8,3816212,1,11,4
122079625,1144863911,an102,-,False,False,INFO,0.577995,340,"Inappropriate ioctl for device (25) in search_env_and_open, MPIEXEC_STDOUT_PORT=53177",an102,8,3816213,1,11,1
122079518,1144863905,an102,-,False,False,INFO,0.577995,40,last message repeated 2 times,an102,8,3816213,1,11,2
122064331,1144861929,an102,-,False,False,INFO,0.577923,13,Accepted publickey for root from ::ffff:10.100.2.82 port 56888 ssh2,an102,8,3816213,1,11,3
122079624,1144863911,an102,-,False,False,INFO,0.577995,341,"Inappropriate ioctl for device (25) in open_demux, open_demux: connect 10.100.19.127:53177",an102,8,3816213,1,11,4
122079524,1144863905,an103,-,False,False,INFO,0.577995,341,"Inappropriate ioctl for device (25) in open_demux, open_demux: connect 10.100.19.127:53177",an103,8,3816212,1,10,1
122079176,1144863899,an103,-,False,False,INFO,0.577993,340,"Inappropriate ioctl for device (25) in search_env_and_open, MPIEXEC_STDOUT_PORT=53177",an103,8,3816212,1,10,2
122079175,1144863899,an103,-,False,False,INFO,0.577993,341,"Inappropriate ioctl for device (25) in open_demux, open_demux: connect 10.100.19.127:53177",an103,8,3816212,1,10,3
122079523,1144863905,an103,-,False,False,INFO,0.577995,40,last message repeated 2 times,an103,8,3816212,1,10,4
122079527,1144863905,an104,-,False,False,INFO,0.577995,40,last message repeated 2 times,an104,8,3816212,1,11,1
122064334,1144861929,an104,-,False,False,INFO,0.577923,18,session opened for user root by (uid=0),an104,8,3816212,1,11,2
122079180,1144863899,an104,-,False,False,INFO,0.577993,341,"Inappropriate ioctl for device (25) in open_demux, open_demux: connect 10.100.19.127:53177",an104,8,3816212,1,11,3
122080588,1144863917,an104,-,False,False,INFO,0.578,13,Accepted publickey for root from ::ffff:10.100.19.127 port 53697 ssh2,an104,8,3816212,1,11,4
122079531,1144863905,an105,-,False,False,INFO,0.577995,40,last message repeated 2 times,an105,8,3816212,1,12,1
122079532,1144863905,an105,-,False,False,INFO,0.577995,341,"Inappropriate ioctl for device (25) in open_demux, open_demux: connect 10.100.19.127:53177",an105,8,3816212,1,12,2
122079186,1144863899,an105,-,False,False,INFO,0.577993,340,"Inappropriate ioctl for device (25) in search_env_and_open, MPIEXEC_STDOUT_PORT=53177",an105,8,3816212,1,12,3
122072526,1144863377,an105,-,False,False,INFO,0.577962,13,Accepted publickey for root from ::ffff:10.100.30.75 port 56607 ssh2,an105,8,3816212,1,12,4
122079190,1144863899,an106,-,False,False,INFO,0.577993,341,"Inappropriate ioctl for device (25) in open_demux, open_demux: connect 10.100.19.127:53177",an106,8,3816212,1,11,1
122080592,1144863917,an106,-,False,False,INFO,0.578,13,Accepted publickey for root from ::ffff:10.100.19.127 port 53683 ssh2,an106,8,3816212,1,11,2
122079535,1144863905,an106,-,False,False,INFO,0.577995,40,last message repeated 2 times,an106,8,3816212,1,11,3
122087175,1144864862,an106,-,False,False,INFO,0.578031,14,session closed for user root,an106,8,3816212,1,11,4
37453452,1136834782,an107,-,False,False,INFO,0.177326,12,THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[1597]: XHH_hob_process_local_mad: Device in FATAL state,an107,1,3789441,1,687,1
37447568,1136834304,an107,-,False,False,INFO,0.177298,12,THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[1597]: XHH_hob_process_local_mad: Device in FATAL state,an107,1,3789441,1,687,2
37442845,1136833949,an107,-,False,False,INFO,0.177276,12,THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[1597]: XHH_hob_process_local_mad: Device in FATAL state,an107,1,3789441,1,687,3
37453107,1136834743,an107,-,False,False,INFO,0.177325,12,THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[1597]: XHH_hob_process_local_mad: Device in FATAL state,an107,1,3789441,1,687,4
209201377,1152312211,an108,-,False,False,INFO,0.99048,345,"Device: /dev/sda, Temperature changed -3 Celsius to 20 Celsius since last report",an108,9,3841037,1,5,1
209168417,1152309662,an108,-,False,False,INFO,0.990324,18,session opened for user root by (uid=0),an108,9,3841037,1,5,2
209204879,1152313261,an108,-,False,False,INFO,0.990496,18,session opened for user root by (uid=0),an108,9,3841037,1,5,3
209168416,1152309662,an108,-,False,False,INFO,0.990324,14,session closed for user root,an108,9,3841037,1,5,4
122079195,1144863899,an109,-,False,False,INFO,0.577993,341,"Inappropriate ioctl for device (25) in open_demux, open_demux: connect 10.100.19.127:53177",an109,8,3816212,1,10,1
122080593,1144863917,an109,-,False,False,INFO,0.578,18,session opened for user root by (uid=0),an109,8,3816212,1,10,2
122079196,1144863899,an109,-,False,False,INFO,0.577993,340,"Inappropriate ioctl for device (25) in search_env_and_open, MPIEXEC_STDOUT_PORT=53177",an109,8,3816212,1,10,3
122079539,1144863905,an109,-,False,False,INFO,0.577995,40,last message repeated 2 times,an109,8,3816212,1,10,4
122080596,1144863917,an111,-,False,False,INFO,0.578,13,Accepted publickey for root from ::ffff:10.100.19.127 port 53686 ssh2,an111,8,3816212,1,11,1
122079544,1144863905,an111,-,False,False,INFO,0.577995,341,"Inappropriate ioctl for device (25) in open_demux, open_demux: connect 10.100.19.127:53177",an111,8,3816212,1,11,2
122084698,1144864861,an111,-,False,False,INFO,0.578019,18,session opened for user root by (uid=0),an111,8,3816212,1,11,3
122079543,1144863905,an111,-,False,False,INFO,0.577995,40,last message repeated 2 times,an111,8,3816212,1,11,4
122079205,1144863899,an112,-,False,False,INFO,0.577993,341,"Inappropriate ioctl for device (25) in open_demux, open_demux: connect 10.100.19.127:53177",an112,8,3816212,1,10,1
122079203,1144863899,an112,-,False,False,INFO,0.577993,40,last message repeated 2 times,an112,8,3816212,1,10,2
122079549,1144863905,an112,-,False,False,INFO,0.577995,340,"Inappropriate ioctl for device (25) in search_env_and_open, MPIEXEC_STDOUT_PORT=53177",an112,8,3816212,1,10,3
122072323,1144863376,an112,-,False,False,INFO,0.577961,13,Accepted publickey for root from ::ffff:10.100.30.75 port 56601 ssh2,an112,8,3816212,1,10,4
122084701,1144864861,an113,-,False,False,INFO,0.578019,23,(root) CMD (run-parts /etc/cron.hourly),an113,8,3816212,1,13,1
122072324,1144863376,an113,-,False,False,INFO,0.577961,13,Accepted publickey for root from ::ffff:10.100.30.75 port 56605 ssh2,an113,8,3816212,1,13,2
122072532,1144863377,an113,-,False,False,INFO,0.577962,18,session opened for user root by (uid=0),an113,8,3816212,1,13,3
122079208,1144863899,an113,-,False,False,INFO,0.577993,40,last message repeated 2 times,an113,8,3816212,1,13,4
122080601,1144863917,an114,-,False,False,INFO,0.578,18,session opened for user root by (uid=0),an114,8,3816212,1,12,1
122072325,1144863376,an114,-,False,False,INFO,0.577961,13,Accepted publickey for root from ::ffff:10.100.30.75 port 56603 ssh2,an114,8,3816212,1,12,2
122079216,1144863899,an114,-,False,False,INFO,0.577993,340,"Inappropriate ioctl for device (25) in search_env_and_open, MPIEXEC_STDOUT_PORT=53177",an114,8,3816212,1,12,3
122058636,1144861261,an114,-,False,False,INFO,0.577896,23,(root) CMD (run-parts /etc/cron.hourly),an114,8,3816212,1,12,4
122079560,1144863905,an115,-,False,False,INFO,0.577995,341,"Inappropriate ioctl for device (25) in open_demux, open_demux: connect 10.100.19.127:53177",an115,8,3816212,1,12,1
122084703,1144864861,an115,-,False,False,INFO,0.578019,23,(root) CMD (run-parts /etc/cron.hourly),an115,8,3816212,1,12,2
122080604,1144863917,an115,-,False,False,INFO,0.578,13,Accepted publickey for root from ::ffff:10.100.19.127 port 53682 ssh2,an115,8,3816212,1,12,3
122079561,1144863905,an115,-,False,False,INFO,0.577995,340,"Inappropriate ioctl for device (25) in search_env_and_open, MPIEXEC_STDOUT_PORT=53177",an115,8,3816212,1,12,4
122080605,1144863917,an116,-,False,False,INFO,0.578,18,session opened for user root by (uid=0),an116,8,3816212,1,10,1
122079226,1144863899,an116,-,False,False,INFO,0.577993,340,"Inappropriate ioctl for device (25) in search_env_and_open, MPIEXEC_STDOUT_PORT=53177",an116,8,3816212,1,10,2
122072328,1144863376,an116,-,False,False,INFO,0.577961,18,session opened for user root by (uid=0),an116,8,3816212,1,10,3
122079563,1144863905,an116,-,False,False,INFO,0.577995,40,last message repeated 2 times,an116,8,3816212,1,10,4
122084705,1144864861,an117,-,False,False,INFO,0.578019,18,session opened for user root by (uid=0),an117,8,3816212,1,12,1
122072535,1144863377,an117,-,False,False,INFO,0.577962,13,Accepted publickey for root from ::ffff:10.100.30.75 port 56610 ssh2,an117,8,3816212,1,12,2
122080607,1144863917,an117,-,False,False,INFO,0.578,18,session opened for user root by (uid=0),an117,8,3816212,1,12,3
122079231,1144863899,an117,-,False,False,INFO,0.577993,340,"Inappropriate ioctl for device (25) in search_env_and_open, MPIEXEC_STDOUT_PORT=53177",an117,8,3816212,1,12,4
122079571,1144863905,an118,-,False,False,INFO,0.577995,40,last message repeated 2 times,an118,8,3816212,1,10,1
122072331,1144863376,an118,-,False,False,INFO,0.577961,13,Accepted publickey for root from ::ffff:10.100.30.75 port 56598 ssh2,an118,8,3816212,1,10,2
122079236,1144863899,an118,-,False,False,INFO,0.577993,340,"Inappropriate ioctl for device (25) in search_env_and_open, MPIEXEC_STDOUT_PORT=53177",an118,8,3816212,1,10,3
122079235,1144863899,an118,-,False,False,INFO,0.577993,341,"Inappropriate ioctl for device (25) in open_demux, open_demux: connect 10.100.19.127:53177",an118,8,3816212,1,10,4
122079238,1144863899,an119,-,False,False,INFO,0.577993,40,last message repeated 2 times,an119,8,3816212,1,10,1
122079577,1144863905,an119,-,False,False,INFO,0.577995,340,"Inappropriate ioctl for device (25) in search_env_and_open, MPIEXEC_STDOUT_PORT=53177",an119,8,3816212,1,10,2
122072332,1144863376,an119,-,False,False,INFO,0.577961,18,session opened for user root by (uid=0),an119,8,3816212,1,10,3
122079575,1144863905,an119,-,False,False,INFO,0.577995,40,last message repeated 2 times,an119,8,3816212,1,10,4
122079245,1144863899,an120,-,False,False,INFO,0.577993,341,"Inappropriate ioctl for device (25) in open_demux, open_demux: connect 10.100.19.127:53177",an120,8,3816212,1,11,1
122079581,1144863905,an120,-,False,False,INFO,0.577995,340,"Inappropriate ioctl for device (25) in search_env_and_open, MPIEXEC_STDOUT_PORT=53177",an120,8,3816212,1,11,2
122072335,1144863376,an120,-,False,False,INFO,0.577961,13,Accepted publickey for root from ::ffff:10.100.30.75 port 56594 ssh2,an120,8,3816212,1,11,3
122072334,1144863376,an120,-,False,False,INFO,0.577961,18,session opened for user root by (uid=0),an120,8,3816212,1,11,4
122079251,1144863899,an121,-,False,False,INFO,0.577993,340,"Inappropriate ioctl for device (25) in search_env_and_open, MPIEXEC_STDOUT_PORT=53177",an121,8,3816212,1,10,1
122080615,1144863917,an121,-,False,False,INFO,0.578,18,session opened for user root by (uid=0),an121,8,3816212,1,10,2
122079250,1144863899,an121,-,False,False,INFO,0.577993,341,"Inappropriate ioctl for device (25) in open_demux, open_demux: connect 10.100.19.127:53177",an121,8,3816212,1,10,3
122072536,1144863377,an121,-,False,False,INFO,0.577962,18,session opened for user root by (uid=0),an121,8,3816212,1,10,4
122079253,1144863899,an122,-,False,False,INFO,0.577993,40,last message repeated 2 times,an122,8,3816212,1,13,1
122058641,1144861261,an122,-,False,False,INFO,0.577896,23,(root) CMD (run-parts /etc/cron.hourly),an122,8,3816212,1,13,2
122079587,1144863905,an122,-,False,False,INFO,0.577995,40,last message repeated 2 times,an122,8,3816212,1,13,3
122079589,1144863905,an122,-,False,False,INFO,0.577995,340,"Inappropriate ioctl for device (25) in search_env_and_open, MPIEXEC_STDOUT_PORT=53177",an122,8,3816212,1,13,4
122058642,1144861261,an123,-,False,False,INFO,0.577896,18,session opened for user root by (uid=0),an123,8,3816212,1,12,1
122079593,1144863905,an123,-,False,False,INFO,0.577995,340,"Inappropriate ioctl for device (25) in search_env_and_open, MPIEXEC_STDOUT_PORT=53177",an123,8,3816212,1,12,2
122079260,1144863899,an123,-,False,False,INFO,0.577993,341,"Inappropriate ioctl for device (25) in open_demux, open_demux: connect 10.100.19.127:53177",an123,8,3816212,1,12,3
122079591,1144863905,an123,-,False,False,INFO,0.577995,40,last message repeated 2 times,an123,8,3816212,1,12,4
122058644,1144861261,an124,-,False,False,INFO,0.577896,18,session opened for user root by (uid=0),an124,8,3816212,1,12,1
122058645,1144861261,an124,-,False,False,INFO,0.577896,23,(root) CMD (run-parts /etc/cron.hourly),an124,8,3816212,1,12,2
122079265,1144863899,an124,-,False,False,INFO,0.577993,341,"Inappropriate ioctl for device (25) in open_demux, open_demux: connect 10.100.19.127:53177",an124,8,3816212,1,12,3
122079263,1144863899,an124,-,False,False,INFO,0.577993,40,last message repeated 2 times,an124,8,3816212,1,12,4
122079270,1144863899,an125,-,False,False,INFO,0.577993,341,"Inappropriate ioctl for device (25) in open_demux, open_demux: connect 10.100.19.127:53177",an125,8,3816212,1,10,1
122072343,1144863376,an125,-,False,False,INFO,0.577961,18,session opened for user root by (uid=0),an125,8,3816212,1,10,2
122080624,1144863917,an125,-,False,False,INFO,0.578,13,Accepted publickey for root from ::ffff:10.100.19.127 port 53698 ssh2,an125,8,3816212,1,10,3
122079271,1144863899,an125,-,False,False,INFO,0.577993,340,"Inappropriate ioctl for device (25) in search_env_and_open, MPIEXEC_STDOUT_PORT=53177",an125,8,3816212,1,10,4
122072346,1144863376,an126,-,False,False,INFO,0.577961,13,Accepted publickey for root from ::ffff:10.100.30.75 port 56588 ssh2,an126,8,3816212,1,11,1
122084706,1144864861,an126,-,False,False,INFO,0.578019,18,session opened for user root by (uid=0),an126,8,3816212,1,11,2
122079605,1144863905,an126,-,False,False,INFO,0.577995,340,"Inappropriate ioctl for device (25) in search_env_and_open, MPIEXEC_STDOUT_PORT=53177",an126,8,3816212,1,11,3
122080626,1144863917,an126,-,False,False,INFO,0.578,13,Accepted publickey for root from ::ffff:10.100.19.127 port 53680 ssh2,an126,8,3816212,1,11,4
